order_id,date,sku,quantity,unit_price,unit_cost
ORD-007873,2025-09-11,TRD-005,3,19.99,8.0
ORD-008989,2025-09-11,STB-002,6,14.99,6.0
ORD-005880,2025-09-11,TRD-002,5,19.99,5.0
ORD-001454,2025-09-11,INT-008,3,299.99,100.0
ORD-009014,2025-09-11,TRD-007,4,39.99,15.0
ORD-001874,2025-09-11,TRD-004,4,24.99,10.0
ORD-000756,2025-09-11,STB-010,4,4.49,1.5
ORD-008806,2025-09-11,STB-009,4,4.99,2.5
ORD-002708,2025-09-11,TRD-002,8,19.99,5.0
ORD-003817,2025-09-11,SEA-008,7,5.99,2.0
ORD-008945,2025-09-11,STB-004,1,7.99,3.0
ORD-003996,2025-09-11,SEA-005,6,59.99,25.0
ORD-004440,2025-09-11,SEA-006,6,14.99,5.0
ORD-001199,2025-09-11,STB-009,2,4.99,2.5
ORD-006613,2025-09-12,SEA-002,7,9.99,3.5
ORD-005328,2025-09-12,STB-010,5,4.49,1.5
ORD-006288,2025-09-12,SEA-005,6,59.99,25.0
ORD-003500,2025-09-12,TRD-004,5,24.99,10.0
ORD-007537,2025-09-12,SEA-009,5,24.99,10.0
ORD-006448,2025-09-12,STB-009,3,4.99,2.5
ORD-004724,2025-09-12,TRD-006,7,24.99,10.0
ORD-002398,2025-09-12,STB-003,1,12.99,5.0
ORD-000508,2025-09-12,STB-003,1,12.99,5.0
ORD-001130,2025-09-12,SEA-007,5,11.99,4.0
ORD-003671,2025-09-12,STB-003,7,12.99,5.0
ORD-006721,2025-09-13,STB-004,2,7.99,3.0
ORD-009107,2025-09-13,SEA-007,8,11.99,4.0
ORD-003390,2025-09-13,SEA-001,5,19.99,8.0
ORD-003445,2025-09-13,SEA-007,2,11.99,4.0
ORD-006343,2025-09-13,STB-002,3,14.99,6.0
ORD-003716,2025-09-13,SEA-002,7,9.99,3.5
ORD-003633,2025-09-13,STB-003,2,12.99,5.0
ORD-003956,2025-09-13,SEA-005,5,59.99,25.0
ORD-004092,2025-09-13,STB-005,7,6.99,2.5
ORD-000408,2025-09-13,TRD-001,4,39.99,15.0
ORD-009060,2025-09-13,TRD-005,3,19.99,8.0
ORD-008048,2025-09-14,SEA-004,4,34.99,15.0
ORD-009102,2025-09-14,STB-004,2,7.99,3.0
ORD-004262,2025-09-14,SEA-010,8,14.99,6.0
ORD-008005,2025-09-14,TRD-007,7,39.99,15.0
ORD-009584,2025-09-15,STB-005,2,6.99,2.5
ORD-001694,2025-09-15,TRD-004,8,24.99,10.0
ORD-000462,2025-09-15,STB-002,2,14.99,6.0
ORD-002097,2025-09-15,SEA-010,4,14.99,6.0
ORD-002423,2025-09-15,TRD-007,12,39.99,15.0
ORD-004031,2025-09-15,SEA-006,8,14.99,5.0
ORD-003718,2025-09-15,STB-008,5,3.99,1.5
ORD-008002,2025-09-15,SEA-006,4,14.99,5.0
ORD-002550,2025-09-15,STB-009,3,4.99,2.5
ORD-001822,2025-09-15,STB-006,2,7.99,3.0
ORD-007644,2025-09-15,INT-007,5,179.99,70.0
ORD-004546,2025-09-16,INT-002,2,99.99,40.0
ORD-000311,2025-09-16,SEA-010,6,14.99,6.0
ORD-002172,2025-09-16,STB-002,7,14.99,6.0
ORD-008472,2025-09-16,TRD-001,7,39.99,15.0
ORD-008712,2025-09-16,STB-001,2,9.99,4.0
ORD-001868,2025-09-16,TRD-008,9,14.99,3.0
ORD-009443,2025-09-16,STB-007,4,5.99,2.0
ORD-004876,2025-09-16,TRD-003,6,29.99,12.0
ORD-000819,2025-09-16,SEA-007,4,11.99,4.0
ORD-002346,2025-09-16,STB-005,6,6.99,2.5
ORD-005316,2025-09-16,TRD-008,8,14.99,3.0
ORD-001340,2025-09-16,SEA-004,8,34.99,15.0
ORD-002973,2025-09-16,STB-006,4,7.99,3.0
ORD-002142,2025-09-17,TRD-001,2,39.99,15.0
ORD-009073,2025-09-17,INT-003,3,59.99,25.0
ORD-009001,2025-09-17,SEA-001,4,19.99,8.0
ORD-001509,2025-09-17,TRD-003,5,29.99,12.0
ORD-005326,2025-09-17,TRD-005,7,19.99,8.0
ORD-001911,2025-09-17,STB-005,3,6.99,2.5
ORD-000530,2025-09-17,SEA-007,5,11.99,4.0
ORD-002306,2025-09-17,SEA-009,3,24.99,10.0
ORD-001156,2025-09-17,INT-007,5,179.99,70.0
ORD-007010,2025-09-18,SEA-006,1,14.99,5.0
ORD-005358,2025-09-18,SEA-010,5,14.99,6.0
ORD-000970,2025-09-18,SEA-005,8,59.99,25.0
ORD-005728,2025-09-18,STB-009,2,4.99,2.5
ORD-007428,2025-09-18,STB-010,3,4.49,1.5
ORD-004957,2025-09-18,TRD-007,6,39.99,15.0
ORD-009100,2025-09-18,TRD-002,3,19.99,5.0
ORD-008390,2025-09-18,TRD-004,9,24.99,10.0
ORD-004653,2025-09-18,STB-010,6,4.49,1.5
ORD-004537,2025-09-18,TRD-004,3,24.99,10.0
ORD-006491,2025-09-18,SEA-002,4,9.99,3.5
ORD-000105,2025-09-18,TRD-006,9,24.99,10.0
ORD-000029,2025-09-19,SEA-010,4,14.99,6.0
ORD-002278,2025-09-19,SEA-001,10,19.99,8.0
ORD-000664,2025-09-19,TRD-003,5,29.99,12.0
ORD-005982,2025-09-19,SEA-009,7,24.99,10.0
ORD-000605,2025-09-19,INT-008,2,299.99,100.0
ORD-000877,2025-09-19,STB-004,3,7.99,3.0
ORD-003519,2025-09-19,SEA-003,6,29.99,12.0
ORD-003377,2025-09-19,SEA-001,3,19.99,8.0
ORD-004388,2025-09-20,STB-001,5,9.99,4.0
ORD-009669,2025-09-20,TRD-001,8,39.99,15.0
ORD-000647,2025-09-20,TRD-003,6,29.99,12.0
ORD-007111,2025-09-20,TRD-002,8,19.99,5.0
ORD-008911,2025-09-20,TRD-008,4,14.99,3.0
ORD-000263,2025-09-20,SEA-001,6,19.99,8.0
ORD-004087,2025-09-20,SEA-005,6,59.99,25.0
ORD-001482,2025-09-20,STB-005,1,6.99,2.5
ORD-008775,2025-09-20,STB-008,3,3.99,1.5
ORD-007893,2025-09-21,TRD-003,11,29.99,12.0
ORD-003481,2025-09-21,STB-002,7,14.99,6.0
ORD-006245,2025-09-21,TRD-004,3,24.99,10.0
ORD-003966,2025-09-21,TRD-008,6,14.99,3.0
ORD-002562,2025-09-21,SEA-004,3,34.99,15.0
ORD-006010,2025-09-21,TRD-002,6,19.99,5.0
ORD-009065,2025-09-21,TRD-008,7,14.99,3.0
ORD-001290,2025-09-21,TRD-004,2,24.99,10.0
ORD-007516,2025-09-22,STB-006,4,7.99,3.0
ORD-003295,2025-09-22,TRD-004,5,24.99,10.0
ORD-009724,2025-09-22,STB-004,6,7.99,3.0
ORD-002204,2025-09-22,SEA-007,7,11.99,4.0
ORD-002613,2025-09-22,SEA-008,7,5.99,2.0
ORD-003112,2025-09-23,SEA-009,5,24.99,10.0
ORD-006176,2025-09-23,STB-006,2,7.99,3.0
ORD-006957,2025-09-23,TRD-005,4,19.99,8.0
ORD-000734,2025-09-23,STB-001,2,9.99,4.0
ORD-008291,2025-09-23,STB-004,2,7.99,3.0
ORD-005711,2025-09-23,STB-010,1,4.49,1.5
ORD-000051,2025-09-23,TRD-007,3,39.99,15.0
ORD-006356,2025-09-23,TRD-001,5,39.99,15.0
ORD-004626,2025-09-23,STB-006,3,7.99,3.0
ORD-000285,2025-09-24,TRD-008,6,14.99,3.0
ORD-001712,2025-09-24,STB-002,4,14.99,6.0
ORD-002961,2025-09-24,SEA-001,6,19.99,8.0
ORD-001057,2025-09-24,SEA-003,8,29.99,12.0
ORD-008414,2025-09-24,TRD-007,8,39.99,15.0
ORD-006932,2025-09-24,SEA-004,8,34.99,15.0
ORD-005377,2025-09-24,SEA-004,7,34.99,15.0
ORD-006163,2025-09-25,STB-002,3,14.99,6.0
ORD-009671,2025-09-25,SEA-010,8,14.99,6.0
ORD-006855,2025-09-25,TRD-003,3,29.99,12.0
ORD-000324,2025-09-25,SEA-009,7,24.99,10.0
ORD-006762,2025-09-25,TRD-008,7,14.99,3.0
ORD-006718,2025-09-25,STB-002,6,14.99,6.0
ORD-000801,2025-09-25,SEA-002,9,9.99,3.5
ORD-001172,2025-09-25,TRD-005,2,19.99,8.0
ORD-009368,2025-09-25,STB-004,4,7.99,3.0
ORD-006392,2025-09-25,TRD-002,8,19.99,5.0
ORD-003383,2025-09-25,STB-003,3,12.99,5.0
ORD-002617,2025-09-25,TRD-007,8,39.99,15.0
ORD-003587,2025-09-25,STB-004,5,7.99,3.0
ORD-007170,2025-09-25,SEA-008,3,5.99,2.0
ORD-004536,2025-09-25,SEA-001,2,19.99,8.0
ORD-002728,2025-09-25,SEA-010,7,14.99,6.0
ORD-000313,2025-09-26,STB-005,6,6.99,2.5
ORD-006540,2025-09-26,SEA-005,8,59.99,25.0
ORD-002232,2025-09-26,TRD-007,8,39.99,15.0
ORD-001027,2025-09-26,SEA-009,8,24.99,10.0
ORD-005759,2025-09-26,SEA-008,7,5.99,2.0
ORD-001583,2025-09-26,SEA-009,4,24.99,10.0
ORD-001516,2025-09-26,SEA-006,10,14.99,5.0
ORD-007695,2025-09-26,SEA-006,8,14.99,5.0
ORD-008956,2025-09-26,INT-006,7,199.99,80.0
ORD-006889,2025-09-26,SEA-009,8,24.99,10.0
ORD-009177,2025-09-26,STB-007,3,5.99,2.0
ORD-003624,2025-09-26,STB-010,5,4.49,1.5
ORD-009425,2025-09-26,TRD-003,4,29.99,12.0
ORD-006970,2025-09-26,STB-003,3,12.99,5.0
ORD-002262,2025-09-27,SEA-004,8,34.99,15.0
ORD-008326,2025-09-27,STB-003,1,12.99,5.0
ORD-001385,2025-09-27,TRD-007,10,39.99,15.0
ORD-004094,2025-09-27,TRD-002,7,19.99,5.0
ORD-009068,2025-09-27,TRD-007,3,39.99,15.0
ORD-009689,2025-09-27,STB-010,2,4.49,1.5
ORD-009825,2025-09-27,STB-002,2,14.99,6.0
ORD-002542,2025-09-27,TRD-007,6,39.99,15.0
ORD-001935,2025-09-27,STB-008,3,3.99,1.5
ORD-005511,2025-09-27,SEA-001,6,19.99,8.0
ORD-005569,2025-09-28,STB-004,6,7.99,3.0
ORD-001285,2025-09-28,STB-005,2,6.99,2.5
ORD-006997,2025-09-28,SEA-004,3,34.99,15.0
ORD-007463,2025-09-28,TRD-005,4,19.99,8.0
ORD-001544,2025-09-28,SEA-003,4,29.99,12.0
ORD-009422,2025-09-28,SEA-008,6,5.99,2.0
ORD-005259,2025-09-28,STB-009,3,4.99,2.5
ORD-001052,2025-09-29,TRD-001,7,39.99,15.0
ORD-008918,2025-09-29,TRD-005,15,19.99,8.0
ORD-005561,2025-09-29,STB-006,2,7.99,3.0
ORD-009390,2025-09-29,STB-004,3,7.99,3.0
ORD-007012,2025-09-29,SEA-005,4,59.99,25.0
ORD-000059,2025-09-29,TRD-002,8,19.99,5.0
ORD-006146,2025-09-29,SEA-003,9,29.99,12.0
ORD-005064,2025-09-29,TRD-001,1,39.99,15.0
ORD-000606,2025-09-29,INT-005,3,119.99,45.0
ORD-002726,2025-09-29,STB-003,8,12.99,5.0
ORD-003345,2025-09-29,STB-001,6,9.99,4.0
ORD-002603,2025-09-29,STB-004,4,7.99,3.0
ORD-003641,2025-09-30,STB-007,6,5.99,2.0
ORD-000063,2025-09-30,TRD-002,7,19.99,5.0
ORD-001301,2025-09-30,SEA-008,5,5.99,2.0
ORD-008669,2025-09-30,STB-006,2,7.99,3.0
ORD-006428,2025-09-30,SEA-008,7,5.99,2.0
ORD-001160,2025-09-30,TRD-001,6,39.99,15.0
ORD-007511,2025-09-30,STB-008,2,3.99,1.5
ORD-001915,2025-09-30,STB-002,3,14.99,6.0
ORD-005913,2025-09-30,TRD-006,9,24.99,10.0
ORD-003772,2025-10-01,SEA-006,4,14.99,5.0
ORD-005811,2025-10-01,SEA-005,14,59.99,25.0
ORD-002837,2025-10-01,SEA-009,5,24.99,10.0
ORD-009673,2025-10-01,SEA-003,8,29.99,12.0
ORD-006595,2025-10-01,TRD-001,6,39.99,15.0
ORD-006582,2025-10-01,TRD-006,7,24.99,10.0
ORD-003003,2025-10-01,TRD-002,3,19.99,5.0
ORD-005857,2025-10-01,SEA-009,11,24.99,10.0
ORD-007359,2025-10-02,STB-003,2,12.99,5.0
ORD-007954,2025-10-02,SEA-010,7,14.99,6.0
ORD-004695,2025-10-02,STB-005,3,6.99,2.5
ORD-005901,2025-10-02,SEA-005,12,59.99,25.0
ORD-003180,2025-10-02,SEA-002,12,9.99,3.5
ORD-001452,2025-10-03,SEA-003,7,29.99,12.0
ORD-006639,2025-10-03,STB-003,2,12.99,5.0
ORD-003237,2025-10-03,TRD-006,4,24.99,10.0
ORD-001359,2025-10-03,TRD-005,7,19.99,8.0
ORD-008261,2025-10-03,TRD-001,7,39.99,15.0
ORD-000138,2025-10-03,SEA-009,10,24.99,10.0
ORD-008706,2025-10-03,STB-001,2,9.99,4.0
ORD-009582,2025-10-03,TRD-003,4,29.99,12.0
ORD-005812,2025-10-03,TRD-004,5,24.99,10.0
ORD-006842,2025-10-04,TRD-002,5,19.99,5.0
ORD-002080,2025-10-04,STB-004,1,7.99,3.0
ORD-001900,2025-10-04,STB-005,5,6.99,2.5
ORD-000861,2025-10-04,SEA-008,8,5.99,2.0
ORD-004596,2025-10-04,SEA-008,9,5.99,2.0
ORD-009145,2025-10-04,SEA-001,8,19.99,8.0
ORD-003397,2025-10-04,SEA-005,9,59.99,25.0
ORD-000354,2025-10-04,STB-005,6,6.99,2.5
ORD-004324,2025-10-04,SEA-006,8,14.99,5.0
ORD-006689,2025-10-04,SEA-004,8,34.99,15.0
ORD-005835,2025-10-04,SEA-010,7,14.99,6.0
ORD-002243,2025-10-04,SEA-006,6,14.99,5.0
ORD-008537,2025-10-05,STB-005,2,6.99,2.5
ORD-009738,2025-10-05,TRD-001,2,39.99,15.0
ORD-001174,2025-10-05,TRD-001,6,39.99,15.0
ORD-005865,2025-10-05,STB-003,2,12.99,5.0
ORD-004619,2025-10-05,SEA-001,9,19.99,8.0
ORD-005680,2025-10-05,SEA-007,4,11.99,4.0
ORD-006927,2025-10-05,STB-008,6,3.99,1.5
ORD-000480,2025-10-05,SEA-008,6,5.99,2.0
ORD-008595,2025-10-05,TRD-005,4,19.99,8.0
ORD-001856,2025-10-05,STB-003,2,12.99,5.0
ORD-008331,2025-10-05,STB-009,4,4.99,2.5
ORD-007550,2025-10-05,SEA-010,6,14.99,6.0
ORD-005239,2025-10-05,SEA-004,7,34.99,15.0
ORD-000291,2025-10-05,STB-006,5,7.99,3.0
ORD-002591,2025-10-06,STB-006,4,7.99,3.0
ORD-007735,2025-10-06,SEA-001,15,19.99,8.0
ORD-005849,2025-10-06,SEA-008,15,5.99,2.0
ORD-008242,2025-10-06,SEA-009,7,24.99,10.0
ORD-000663,2025-10-06,SEA-005,8,59.99,25.0
ORD-003330,2025-10-06,TRD-001,4,39.99,15.0
ORD-008124,2025-10-06,SEA-009,13,24.99,10.0
ORD-005277,2025-10-07,SEA-004,7,34.99,15.0
ORD-006501,2025-10-07,STB-009,4,4.99,2.5
ORD-007546,2025-10-07,SEA-005,7,59.99,25.0
ORD-005273,2025-10-07,STB-007,2,5.99,2.0
ORD-000401,2025-10-07,TRD-003,6,29.99,12.0
ORD-007405,2025-10-07,SEA-003,11,29.99,12.0
ORD-000806,2025-10-07,STB-001,3,9.99,4.0
ORD-000339,2025-10-07,TRD-001,4,39.99,15.0
ORD-008718,2025-10-07,TRD-004,6,24.99,10.0
ORD-008053,2025-10-07,SEA-005,5,59.99,25.0
ORD-003698,2025-10-08,STB-001,2,9.99,4.0
ORD-005776,2025-10-08,SEA-004,8,34.99,15.0
ORD-005295,2025-10-08,TRD-002,4,19.99,5.0
ORD-002118,2025-10-08,TRD-008,7,14.99,3.0
ORD-001853,2025-10-08,TRD-002,4,19.99,5.0
ORD-007929,2025-10-08,SEA-001,11,19.99,8.0
ORD-006881,2025-10-08,STB-010,3,4.49,1.5
ORD-008976,2025-10-08,SEA-001,8,19.99,8.0
ORD-006181,2025-10-08,SEA-010,13,14.99,6.0
ORD-002889,2025-10-09,STB-003,5,12.99,5.0
ORD-009200,2025-10-09,TRD-003,5,29.99,12.0
ORD-008607,2025-10-09,STB-008,2,3.99,1.5
ORD-009127,2025-10-09,TRD-006,6,24.99,10.0
ORD-005552,2025-10-09,SEA-001,10,19.99,8.0
ORD-005598,2025-10-09,SEA-009,14,24.99,10.0
ORD-003402,2025-10-09,STB-008,3,3.99,1.5
ORD-003056,2025-10-09,STB-005,6,6.99,2.5
ORD-000057,2025-10-09,STB-001,1,9.99,4.0
ORD-004521,2025-10-10,INT-003,3,59.99,25.0
ORD-009148,2025-10-10,STB-006,3,7.99,3.0
ORD-005154,2025-10-10,TRD-005,4,19.99,8.0
ORD-005533,2025-10-10,TRD-007,6,39.99,15.0
ORD-007072,2025-10-10,STB-004,3,7.99,3.0
ORD-007488,2025-10-10,SEA-003,9,29.99,12.0
ORD-008408,2025-10-10,SEA-001,5,19.99,8.0
ORD-007647,2025-10-11,STB-005,2,6.99,2.5
ORD-001455,2025-10-11,SEA-008,12,5.99,2.0
ORD-009653,2025-10-11,TRD-004,5,24.99,10.0
ORD-005137,2025-10-11,SEA-006,8,14.99,5.0
ORD-006325,2025-10-11,SEA-007,10,11.99,4.0
ORD-007967,2025-10-11,SEA-005,5,59.99,25.0
ORD-002351,2025-10-11,SEA-009,10,24.99,10.0
ORD-004721,2025-10-11,STB-002,1,14.99,6.0
ORD-006108,2025-10-12,TRD-002,3,19.99,5.0
ORD-006159,2025-10-12,TRD-006,9,24.99,10.0
ORD-006057,2025-10-12,TRD-002,4,19.99,5.0
ORD-008885,2025-10-12,INT-001,4,19.99,8.0
ORD-004828,2025-10-12,STB-005,4,6.99,2.5
ORD-001886,2025-10-12,TRD-006,8,24.99,10.0
ORD-001127,2025-10-12,SEA-005,5,59.99,25.0
ORD-008549,2025-10-12,STB-001,3,9.99,4.0
ORD-004165,2025-10-12,SEA-008,5,5.99,2.0
ORD-007345,2025-10-12,TRD-008,8,14.99,3.0
ORD-003866,2025-10-12,SEA-004,12,34.99,15.0
ORD-005446,2025-10-12,TRD-002,9,19.99,5.0
ORD-006916,2025-10-12,TRD-006,6,24.99,10.0
ORD-008635,2025-10-13,STB-002,4,14.99,6.0
ORD-006483,2025-10-13,SEA-007,8,11.99,4.0
ORD-008262,2025-10-13,SEA-003,12,29.99,12.0
ORD-000356,2025-10-13,STB-003,3,12.99,5.0
ORD-007788,2025-10-13,SEA-009,9,24.99,10.0
ORD-000576,2025-10-13,SEA-005,8,59.99,25.0
ORD-009248,2025-10-13,SEA-004,8,34.99,15.0
ORD-002749,2025-10-13,STB-003,7,12.99,5.0
ORD-007988,2025-10-13,TRD-002,7,19.99,5.0
ORD-008236,2025-10-13,SEA-004,8,34.99,15.0
ORD-008912,2025-10-13,STB-006,1,7.99,3.0
ORD-006992,2025-10-13,STB-005,3,6.99,2.5
ORD-004336,2025-10-14,STB-002,3,14.99,6.0
ORD-006907,2025-10-14,SEA-007,6,11.99,4.0
ORD-004186,2025-10-14,STB-007,3,5.99,2.0
ORD-000502,2025-10-14,SEA-010,9,14.99,6.0
ORD-002285,2025-10-14,SEA-001,7,19.99,8.0
ORD-005998,2025-10-14,STB-003,2,12.99,5.0
ORD-005048,2025-10-14,STB-003,1,12.99,5.0
ORD-001306,2025-10-14,STB-003,4,12.99,5.0
ORD-007413,2025-10-14,SEA-009,8,24.99,10.0
ORD-002626,2025-10-14,STB-010,5,4.49,1.5
ORD-009221,2025-10-14,SEA-002,13,9.99,3.5
ORD-004300,2025-10-14,SEA-007,11,11.99,4.0
ORD-009702,2025-10-14,SEA-004,11,34.99,15.0
ORD-005410,2025-10-15,SEA-006,10,14.99,5.0
ORD-001220,2025-10-15,STB-002,8,14.99,6.0
ORD-000493,2025-10-15,SEA-002,9,9.99,3.5
ORD-000512,2025-10-15,INT-007,1,179.99,70.0
ORD-004855,2025-10-15,STB-003,1,12.99,5.0
ORD-006897,2025-10-15,STB-005,3,6.99,2.5
ORD-000859,2025-10-15,TRD-003,6,29.99,12.0
ORD-002250,2025-10-15,TRD-001,5,39.99,15.0
ORD-000986,2025-10-15,SEA-007,12,11.99,4.0
ORD-008434,2025-10-15,SEA-001,11,19.99,8.0
ORD-006135,2025-10-15,SEA-003,10,29.99,12.0
ORD-006944,2025-10-15,STB-009,1,4.99,2.5
ORD-007216,2025-10-16,STB-005,1,6.99,2.5
ORD-001165,2025-10-16,STB-003,2,12.99,5.0
ORD-006182,2025-10-16,STB-005,1,6.99,2.5
ORD-008685,2025-10-16,TRD-002,5,19.99,5.0
ORD-002433,2025-10-16,STB-005,2,6.99,2.5
ORD-000943,2025-10-16,SEA-009,7,24.99,10.0
ORD-008176,2025-10-17,TRD-003,7,29.99,12.0
ORD-000758,2025-10-17,SEA-010,14,14.99,6.0
ORD-002698,2025-10-17,SEA-003,16,29.99,12.0
ORD-002858,2025-10-17,STB-006,3,7.99,3.0
ORD-008241,2025-10-17,SEA-007,10,11.99,4.0
ORD-004631,2025-10-17,STB-005,3,6.99,2.5
ORD-006887,2025-10-17,SEA-004,11,34.99,15.0
ORD-001189,2025-10-17,STB-006,9,7.99,3.0
ORD-008554,2025-10-18,TRD-004,7,24.99,10.0
ORD-004955,2025-10-18,STB-007,3,5.99,2.0
ORD-009067,2025-10-18,STB-005,5,6.99,2.5
ORD-004311,2025-10-18,STB-005,3,6.99,2.5
ORD-007387,2025-10-18,SEA-004,9,34.99,15.0
ORD-009151,2025-10-18,STB-010,2,4.49,1.5
ORD-003212,2025-10-18,SEA-002,10,9.99,3.5
ORD-005388,2025-10-18,STB-007,4,5.99,2.0
ORD-005560,2025-10-18,SEA-001,7,19.99,8.0
ORD-002515,2025-10-18,TRD-004,6,24.99,10.0
ORD-000256,2025-10-18,STB-009,2,4.99,2.5
ORD-004873,2025-10-18,SEA-002,7,9.99,3.5
ORD-003497,2025-10-18,TRD-003,6,29.99,12.0
ORD-003027,2025-10-19,STB-006,4,7.99,3.0
ORD-001246,2025-10-19,STB-003,5,12.99,5.0
ORD-005664,2025-10-19,SEA-001,8,19.99,8.0
ORD-008620,2025-10-19,TRD-001,3,39.99,15.0
ORD-003044,2025-10-19,STB-005,4,6.99,2.5
ORD-009139,2025-10-19,STB-009,5,4.99,2.5
ORD-007957,2025-10-19,SEA-003,16,29.99,12.0
ORD-003539,2025-10-19,TRD-007,3,39.99,15.0
ORD-008370,2025-10-19,TRD-001,7,39.99,15.0
ORD-004727,2025-10-19,TRD-005,7,19.99,8.0
ORD-001358,2025-10-19,STB-009,6,4.99,2.5
ORD-002214,2025-10-19,STB-009,3,4.99,2.5
ORD-003307,2025-10-20,STB-003,6,12.99,5.0
ORD-001988,2025-10-20,STB-002,2,14.99,6.0
ORD-003534,2025-10-20,TRD-005,4,19.99,8.0
ORD-006320,2025-10-20,TRD-007,4,39.99,15.0
ORD-000427,2025-10-20,STB-003,2,12.99,5.0
ORD-002430,2025-10-20,SEA-008,8,5.99,2.0
ORD-009403,2025-10-20,SEA-004,12,34.99,15.0
ORD-002038,2025-10-20,STB-005,3,6.99,2.5
ORD-009802,2025-10-20,TRD-007,9,39.99,15.0
ORD-000211,2025-10-20,SEA-008,4,5.99,2.0
ORD-003341,2025-10-20,STB-007,4,5.99,2.0
ORD-007928,2025-10-20,SEA-005,8,59.99,25.0
ORD-000022,2025-10-20,TRD-005,10,19.99,8.0
ORD-007093,2025-10-20,SEA-009,11,24.99,10.0
ORD-003937,2025-10-20,TRD-007,5,39.99,15.0
ORD-005270,2025-10-20,STB-002,3,14.99,6.0
ORD-008846,2025-10-20,TRD-003,10,29.99,12.0
ORD-001019,2025-10-20,STB-004,3,7.99,3.0
ORD-001697,2025-10-20,TRD-004,4,24.99,10.0
ORD-000378,2025-10-21,TRD-003,4,29.99,12.0
ORD-006876,2025-10-21,STB-005,1,6.99,2.5
ORD-003981,2025-10-21,STB-002,3,14.99,6.0
ORD-004916,2025-10-21,TRD-001,7,39.99,15.0
ORD-007612,2025-10-21,INT-004,3,149.99,60.0
ORD-000386,2025-10-21,SEA-009,11,24.99,10.0
ORD-001573,2025-10-21,STB-008,7,3.99,1.5
ORD-002543,2025-10-21,TRD-001,4,39.99,15.0
ORD-003485,2025-10-21,TRD-003,3,29.99,12.0
ORD-001522,2025-10-22,SEA-002,7,9.99,3.5
ORD-007746,2025-10-22,STB-005,6,6.99,2.5
ORD-005799,2025-10-22,SEA-002,9,9.99,3.5
ORD-005911,2025-10-22,STB-001,2,9.99,4.0
ORD-005953,2025-10-22,TRD-001,12,39.99,15.0
ORD-008256,2025-10-22,STB-006,1,7.99,3.0
ORD-006050,2025-10-22,INT-004,2,149.99,60.0
ORD-005715,2025-10-23,SEA-010,7,14.99,6.0
ORD-009922,2025-10-23,STB-001,2,9.99,4.0
ORD-009267,2025-10-23,STB-007,2,5.99,2.0
ORD-008853,2025-10-23,STB-006,4,7.99,3.0
ORD-004566,2025-10-23,SEA-010,12,14.99,6.0
ORD-006015,2025-10-23,SEA-008,7,5.99,2.0
ORD-004607,2025-10-24,SEA-003,11,29.99,12.0
ORD-003121,2025-10-24,TRD-008,6,14.99,3.0
ORD-004669,2025-10-24,STB-009,5,4.99,2.5
ORD-000375,2025-10-24,STB-009,2,4.99,2.5
ORD-003742,2025-10-24,STB-008,3,3.99,1.5
ORD-009405,2025-10-24,TRD-002,8,19.99,5.0
ORD-002308,2025-10-24,TRD-008,7,14.99,3.0
ORD-009687,2025-10-24,SEA-009,10,24.99,10.0
ORD-009938,2025-10-24,STB-005,1,6.99,2.5
ORD-007522,2025-10-25,STB-006,4,7.99,3.0
ORD-001007,2025-10-25,SEA-005,6,59.99,25.0
ORD-008258,2025-10-25,INT-001,5,19.99,8.0
ORD-003338,2025-10-25,INT-004,2,149.99,60.0
ORD-001634,2025-10-25,SEA-002,4,9.99,3.5
ORD-007819,2025-10-25,SEA-007,10,11.99,4.0
ORD-004712,2025-10-25,SEA-008,6,5.99,2.0
ORD-004891,2025-10-25,SEA-005,9,59.99,25.0
ORD-008298,2025-10-25,TRD-004,6,24.99,10.0
ORD-009467,2025-10-25,TRD-005,8,19.99,8.0
ORD-003283,2025-10-25,STB-001,6,9.99,4.0
ORD-005045,2025-10-25,STB-001,1,9.99,4.0
ORD-009788,2025-10-25,STB-001,8,9.99,4.0
ORD-002984,2025-10-25,SEA-010,8,14.99,6.0
ORD-006939,2025-10-25,STB-006,1,7.99,3.0
ORD-004687,2025-10-25,TRD-001,5,39.99,15.0
ORD-008628,2025-10-25,SEA-006,11,14.99,5.0
ORD-009984,2025-10-25,TRD-003,2,29.99,12.0
ORD-006658,2025-10-25,INT-005,4,119.99,45.0
ORD-005710,2025-10-26,STB-009,3,4.99,2.5
ORD-004741,2025-10-26,SEA-005,11,59.99,25.0
ORD-003849,2025-10-26,SEA-009,13,24.99,10.0
ORD-000310,2025-10-26,TRD-004,4,24.99,10.0
ORD-009271,2025-10-26,STB-001,1,9.99,4.0
ORD-008672,2025-10-26,SEA-009,9,24.99,10.0
ORD-005033,2025-10-26,TRD-002,6,19.99,5.0
ORD-002212,2025-10-26,TRD-003,2,29.99,12.0
ORD-006609,2025-10-26,TRD-007,8,39.99,15.0
ORD-007112,2025-10-26,SEA-006,3,14.99,5.0
ORD-007117,2025-10-26,STB-004,6,7.99,3.0
ORD-000080,2025-10-26,STB-005,1,6.99,2.5
ORD-003013,2025-10-27,TRD-008,5,14.99,3.0
ORD-002957,2025-10-27,STB-007,5,5.99,2.0
ORD-005403,2025-10-27,SEA-002,5,9.99,3.5
ORD-008113,2025-10-27,STB-004,5,7.99,3.0
